type,lat,long
ShoppingCentre, 44.23911787120594,-76.54668428405668
MunicipalWastewaterTreatmentPlant, 44.214524780519724,-76.55192000633224
BusTransferStation, 44.25506869500336,-76.57262672305914
PlaceofWorship, 44.243523997583814,-76.5202519012174
Queen'sUniversity, 44.22709488548656,-76.49314526132925
BallDiamond, 44.24085952669612,-76.49359412908802
ChildcareFacility(Private), 44.2494993531739,-76.52747161922743
CommunicationTower, 44.42719187162016,-76.29481370834257
PlaceofWorship, 44.24335255658432,-76.46147121540231
ParkingLot, 44.23179657968803,-76.47961019039899
SoccerField, 44.22503402862983,-76.49467542644253
Playground, 44.234568030374156,-76.52418709895201
ChildcareFacility, 44.22856296952865,-76.57342807089536
Monument, 44.23369328513111,-76.47915620142368
BallDiamond, 44.27920799991948,-76.55029989452308
PlaceofWorship, 44.236301152166,-76.50094568826833
Monument, 44.23951637258772,-76.46029450780479
Monument, 44.22363811114691,-76.48979221797796
Queen'sUniversity, 44.22338447457458,-76.49292529995385
Park, 44.26480319607655,-76.55324973286832
Park, 44.25851334597665,-76.45418727218183
PlaceofWorship, 44.23284287809146,-76.52316648333326
CellAntenna, 44.23958852715702,-76.56515403342593
CellAntenna, 44.25610762887219,-76.56783171042801
RMC, 44.22959295183717,-76.46652823419865
Marina, 44.23838175348866,-76.60547587335562
RMC, 44.22993376383234,-76.46892337289665
BallDiamond, 44.21076885842063,-76.56465757009936
, 44.24302516366286,-76.48025930574866
CRCAOffice, 44.28394202780035,-76.51265192049688
BusTransferStation, 44.22387774541771,-76.52654637723931
MunicipalGovernmentFacility, 44.229805579257,-76.48051978379202
BallDiamond, 44.233179506556986,-76.61084132404632
GovernmentCentre, 44.25055373546872,-76.50894281034455
BoatRamp, 44.30737828537589,-76.45424583681014
Gallery, 44.22818465208723,-76.496228558334
CellAntenna, 44.230414247723374,-76.48141799591126
Parkette, 44.21905425664024,-76.5854773498017
Village, 44.294456878112186,-76.4298963733112
Playground, 44.254126326816056,-76.6007991281276
Playground, 44.22018603048855,-76.56994847665811
ParkingLot, 44.235201414003946,-76.48719861360244
Playground, 44.231692944238574,-76.57184698255706
Playground, 44.240462425606374,-76.4929773857485
Playground, 44.24000532267736,-76.48266192497131
Playground, 44.22569962396754,-76.48819298316113
Playground, 44.24033448730421,-76.49337145959731
Playground, 44.22697621851104,-76.52882886647828
Playground, 44.23331075176015,-76.51964799154436
Playground, 44.24442397417748,-76.58458069164837
Playground, 44.245721828174,-76.50020211152204
BasketballCourt, 44.249839940304554,-76.59471249573065
GovernmentCentre, 44.25650921451381,-76.5556167078392
CanadianCoastGuard, 44.21765738230928,-76.51848538830743
ParkandRide, 44.28381192634302,-76.57081181109821
RunningTrack, 44.250968163136676,-76.59449883320869
Washroom, 44.23328059637694,-76.48003784760405
EducationFacility, 44.243245952957906,-76.49363243062272
EnergyDistribution, 44.26557782705286,-76.50430845186033
Queen'sUniversity, 44.22851218327102,-76.4927246822333
Queen'sUniversity, 44.22392316882,-76.49300814980504
Washroom, 44.275002516886104,-76.56700784257282
Park, 44.24554021372922,-76.40900047654107
PlaceofWorship, 44.241465624215806,-76.49223550531377
Washroom, 44.251266805568434,-76.48403583701602
PickleballCourt, 44.23749408504322,-76.48307320395921
TennisCourt, 44.249354832550885,-76.52348744337925
Park, 44.26647000913727,-76.44844400338076
BeachVolleyballCourt, 44.26219127848044,-76.61251720865373
OutdoorRink, 44.41073884146787,-76.28164612270159
OutdoorRink, 44.22631586109392,-76.48841374598187
RunningTrack, 44.2262664129274,-76.51249507302572
SplashPad, 44.22525889541128,-76.48812516805549
Park, 44.26519619877592,-76.55522510199354
TrailAccess, 44.26595839231491,-76.45367274519987
PicnicFacility, 44.22368523058431,-76.49013789575162
Queen'sUniversity, 44.22831356057391,-76.49759820484533
Queen'sUniversity, 44.22419639150657,-76.49624022018972
Queen'sUniversity, 44.227381551722424,-76.49744268588702
Off-LeashDogPark, 44.236763843511355,-76.60685968462005
CommunityGarden, 44.21931655185184,-76.56694680689507
CommunityGarden, 44.23310302965854,-76.52374110765376
ParkingLot, 44.233387054297815,-76.48580556170481
PostOffice, 44.25294371147179,-76.4612465728011
SoccerField-Mini, 44.25423291598127,-76.49995971061966
HistoricSite, 44.221131062863606,-76.51675754248963
CourtHouse, 44.24501052182914,-76.4870366095133
GovernmentCentre, 44.25882267226594,-76.50862861965913
Queen'sUniversity, 44.223627546285016,-76.49477521088195
Queen'sUniversity, 44.228686564372985,-76.49338135944274
Queen'sUniversity, 44.223496298548,-76.4925892537004
Playground, 44.238687865957885,-76.58788823096377
HealthCentre, 44.22782626869579,-76.52508201726886
CellAntenna, 44.23858255699347,-76.50867589283683
CellAntenna, 44.234222568443926,-76.48331798417581
Arena, 44.23920125124131,-76.49983195592031
HistoricSite, 44.23315341815751,-76.46214203758538
PlaceofWorship, 44.23480742562369,-76.49789086295253
PlaceofWorship, 44.243704909866835,-76.58497117728629
PlaceofWorship, 44.256688616321085,-76.61029032356923
PlaceofWorship, 44.406436572570904,-76.26992598630767
PlaceofWorship, 44.261450142456646,-76.5443244922222
PlaceofWorship, 44.23687971472331,-76.51072655458658
, 44.266515179680624,-76.50381903371219
Washroom, 44.27523778599358,-76.56902258871304
, 44.26764537258301,-76.50192514065922
PlaceofWorship, 44.253079186163774,-76.58898763900686
EmergencyResponseFacility, 44.259275757187865,-76.56715435593397
, 44.24839618634357,-76.49480054147094
AmbulanceStation, 44.2313306916094,-76.51391241670409
AmbulanceStation, 44.285711992637594,-76.43148287217993
Bench, 44.236318127737185,-76.4882995826366
PicnicFacility, 44.23582532306053,-76.4887386554769
TrailAccess, 44.269267848726365,-76.44962870572895
GrantHouse, 44.22094540244741,-76.50680650437327
TrailAccess, 44.268557300551436,-76.43969332845003
TrailAccess, 44.26417511266036,-76.44262033319639
TrailAccess, 44.270245278123234,-76.44207913973624
AthleticCentre, 44.234486864294944,-76.48413059214948
SoccerField, 44.26930034449645,-76.6201676177309
SoccerField, 44.26082702305354,-76.60360568028229
SoccerField, 44.26147122123908,-76.6056021242242
Park, 44.25381483805626,-76.59076925319584
HistoricSite, 44.22230714641234,-76.49042239595622
MunicipalGovernmentFacility, 44.26134428509353,-76.50824403811733
LongTermCare, 44.236904683530625,-76.5929523178267
, 44.229830378273476,-76.4840773703521
MunicipalGovernmentFacility, 44.22999456795744,-76.4819818670508
ParkingLot, 44.22387216867013,-76.48501654622976
ParkingLot, 44.23256985228654,-76.48106991611573
Playground, 44.23511091732435,-76.45011682088538
BoatRamp, 44.21712228898062,-76.53279123441148
OutdoorRink, 44.30341518721088,-76.33032500787928
Queen'sUniversity, 44.224189746195215,-76.49430388159708
Queen'sUniversity, 44.22410956161522,-76.4947126789133
Museum, 44.22921241605698,-76.4837807378325
MunicipalGovernmentFacility, 44.261352598019265,-76.50765425979534
Playground, 44.23901370175747,-76.49903146151428
ChildcareFacility, 44.24113130625679,-76.61225455723479
EnergyDistribution, 44.23057238922602,-76.51375864883482
EnergyDistribution, 44.26532472812097,-76.48800833951074
BusTransferStation, 44.23533078302251,-76.56830610319952
HistoricSite, 44.260077561835686,-76.54150265139177
BusTransferStation, 44.23117247258017,-76.48557319372753
Monument, 44.279766678009544,-76.55040846659904
Museum, 44.2217219767152,-76.51379908657488
TrailAccess, 44.26356658905565,-76.45338891052256
TrailAccess, 44.26403180705917,-76.4560489196316
Park, 44.243201466173254,-76.55197184513854
Gallery, 44.22073589207016,-76.50598123703033
Park, 44.221185005181866,-76.51659615508183
Theatre, 44.22036955988237,-76.50651629642752
PlaceofWorship, 44.24035574768057,-76.58032793750387
PlaceofWorship, 44.24106774813695,-76.50492469443309
SoccerField, 44.25266125911816,-76.45932120069803
PlaceofWorship, 44.25364262451754,-76.49884659397911
CellAntenna, 44.23351383746854,-76.49228408116498
PlaceofWorship, 44.24276480287154,-76.50223457271265
Queen'sUniversity, 44.22353139502306,-76.49210915864103
TrailAccess, 44.297587032530885,-76.55993964366408
ChildcareFacility(Private), 44.25887689629488,-76.60919200559333
TrailAccess, 44.29900735855001,-76.55980956433197
ParkingLot, 44.22767093943237,-76.51477053116692
TrailAccess, 44.24857672566729,-76.48649818061926
BoatRamp, 44.242991521671925,-76.47963006320158
TrailAccess, 44.28259713268795,-76.56409313346036
Park, 44.29858915936614,-76.57425892127094
PlaceofWorship, 44.23982866293528,-76.61223174004151
HistoricSite, 44.23140536223331,-76.48978514874996
Park, 44.24619143420905,-76.60587157406822
Museum, 44.22661514193474,-76.4924264059641
PostOffice, 44.230394592077765,-76.48398500511172
Monument, 44.2351694628353,-76.48832947071035
Park, 44.2543763015299,-76.57012838291165
Park, 44.23567339432337,-76.52918505904185
Park, 44.239337242557816,-76.5242362451038
Park, 44.22330105998167,-76.51909012644816
PlaceofWorship, 44.23670310901582,-76.49950592306155
Gallery, 44.22548148950486,-76.49604117678346
PlaceofWorship, 44.22998823578619,-76.48845804279533
PlaceofWorship, 44.23997873522245,-76.51498953929797
Museum, 44.22378545639621,-76.49228913804241
Park, 44.31823312103653,-76.50112467680322
Park, 44.22117580593554,-76.53915422906395
Park, 44.21297419435937,-76.57330650226518
Playground, 44.228908203133784,-76.58293520839125
Park, 44.26487531506493,-76.5801162612663
BusinessPark, 44.26842952307646,-76.52619332281539
Museum, 44.22412182832617,-76.48471094652706
Plaza, 44.26981912647705,-76.45156429111928
BusinessPark, 44.25736684833244,-76.50835167936111
Park, 44.232804909894284,-76.50785214147714
Plaza, 44.285341818767925,-76.43358655416853
, 44.3006822672414,-76.42208945219633
PicnicFacility, 44.22837642546727,-76.58273771395193
MunicipalGovernmentFacility, 44.26057392579579,-76.50840664371711
BasketballCourt, 44.24955900402914,-76.58427796788108
PlaceofWorship, 44.27526060073348,-76.47780782721918
BallDiamond, 44.302287996867165,-76.33142238275008
BusinessPark, 44.27336482712736,-76.44109270545276
SoccerField, 44.25110348249115,-76.5037023208679
RecreationFacility, 44.240042229622176,-76.51729420647519
, 44.22043955418692,-76.59339910129403
BasketballCourt, 44.35954431742041,-76.33442901128721
BallDiamond, 44.36034487453382,-76.34674907521477
TennisCourt, 44.35916543041222,-76.35028500537686
BallDiamond, 44.25289928384212,-76.55281877004407
DrivingRange, 44.26177068828822,-76.61177795175385
BasketballCourt, 44.21846957737701,-76.51249820800042
Playground, 44.264763728601956,-76.44747474119379
Monument, 44.224063931963805,-76.48827362262625
Monument, 44.244275747605506,-76.60348981032125
TelevisionStation, 44.23497655479282,-76.49431722558553
Monument, 44.302134332055644,-76.32985584185454
BoatRamp, 44.233499185100925,-76.45099321254563
PostOffice, 44.22068444433625,-76.51755231068206
Monument, 44.22402819733903,-76.48439392149959
Gallery, 44.258548289482704,-76.56072965393882
Marina, 44.22916917048807,-76.46606924958546
Park, 44.25342156088017,-76.583349811146
CellAntenna, 44.239261020422745,-76.52569668100045
, 44.26293358468823,-76.4964882734849
Monument, 44.2189605632962,-76.53066792460476
EducationFacility, 44.25332861194186,-76.5523915381714
EducationFacility, 44.24078634727838,-76.61216742364557
Monument, 44.22539931770143,-76.48395372598658
RMC, 44.22937776994325,-76.46953300876513
Marina, 44.240283862347546,-76.59932356262796
RMC, 44.23141348500002,-76.46818625946277
Plaza, 44.25258898833763,-76.46123778750929
, 44.258670294955024,-76.55326719441493
, 44.24256143487372,-76.43123824001752
RMC, 44.23438980027609,-76.46767901818366
Monument, 44.22247771690502,-76.49061851821725
SplashPad, 44.23538609450061,-76.4884905586322
ReserveTrainingCentre, 44.23642867750732,-76.4705087180024
Park, 44.280115308835015,-76.33336580451572
Park, 44.228133734277414,-76.58253354560198
Park, 44.2414363438936,-76.52147732085093
Washroom, 44.22772657495968,-76.48993674257059
Queen'sUniversity, 44.22373678989898,-76.49745532170176
Park, 44.256019369458784,-76.46804640341496
PicnicFacility, 44.29177851129114,-76.31094680520575
PicnicFacility, 44.22914619816606,-76.57778906201138
PicnicFacility, 44.29307419371597,-76.3104168230508
PicnicFacility, 44.251946446028384,-76.52582331154468
Village, 44.41309019493437,-76.3071869448123
Village, 44.33103610021147,-76.83365826537278
Village, 44.72103908879965,-75.96201700616908
Village, 44.66803844713106,-75.80201668789373
Village, 44.87961877782408,-76.86752614498405
EducationFacility, 44.242222445929315,-76.52590293202384
Library, 44.238716492199394,-76.51773297794526
Monument, 44.22961357441346,-76.48014977465901
PostOffice, 44.24214652596531,-76.51567754783447
GovernmentCentre, 44.22580800036153,-76.51116111571179
PlaceofWorship, 44.219302824911466,-76.57141450744548
Gallery, 44.229796348791155,-76.4849694820212
, 44.2745572741069,-76.43675782193469
, 44.24041657100583,-76.50676632994828
, 44.266805248974165,-76.49721354777473
Multi-UseCourt, 44.25516550284002,-76.59733107838197
CellAntenna, 44.25134012973633,-76.58562992637104
CellAntenna, 44.25612199986133,-76.57078634506014
TennisCourt, 44.23378245194519,-76.49918733234034
CurlingCentre, 44.22038009174961,-76.56851025514874
Park, 44.253097797556336,-76.56090437931844
RMC, 44.23499037510456,-76.46857202391699
RMC, 44.23268972294115,-76.46873739864871
, 44.25862427609436,-76.60269085363043
PicnicFacility, 44.29259427483064,-76.30988912998768
ChildcareFacility, 44.26639640207513,-76.44455806893136
Quenn'sUHistoricBuilding, 44.226065463761756,-76.4922266245944
BallDiamond, 44.27860259753117,-76.54833595803892
RadioStation, 44.23268497029579,-76.48619053238576
Playground, 44.24969561637876,-76.52364271023275
Playground, 44.24707479803245,-76.50058101953319
Monument, 44.22298863725101,-76.48962197168281
Playground, 44.25940053903078,-76.4499550539776
Monument, 44.224721706479734,-76.48690067908639
Park, 44.26056369077515,-76.48401604102017
AquaticsCentre, 44.239897825863494,-76.51727322486525
Fountain, 44.22955456430315,-76.47974655048021
HistoricSite, 44.234679419431345,-76.47915787871659
Monument, 44.21361923421159,-76.56732259196103
Park, 44.250784340890235,-76.57721229439551
Gallery, 44.23293963868857,-76.48689048588302
Gallery, 44.23293963868857,-76.48689048588302
Gallery, 44.32083288448886,-76.42798733427925
BoatRamp, 44.307344581289016,-76.42601750908358
, 44.23799825905241,-76.5048245895869
MunicipalGovernmentFacility, 44.260469154731766,-76.50912489444302
TennisCourt, 44.229377434301654,-76.57852914283175
CommunityCentre, 44.23998560238925,-76.51628276741499
TennisCourt, 44.24568418728927,-76.50090544557897
Quarry-Active, 44.31459411434699,-76.55848311141503
, 44.21143725808351,-76.54885441973767
TennisCourt, 44.24360964428243,-76.4588357627242
TennisCourt, 44.22936722729667,-76.5787121882814
TennisCourt, 44.22508818725559,-76.49357432272312
TennisCourt, 44.22900503190892,-76.50592963731663
PicnicFacility, 44.25595651781678,-76.46783491280395
PicnicFacility, 44.24765206903397,-76.59317009765878
PicnicFacility, 44.2350754225243,-76.51113276972616
PicnicFacility, 44.29181958913679,-76.31065782424173
Playground, 44.250283055740425,-76.52204269499488
Playground, 44.22243733841624,-76.57892493853507
Playground, 44.24648928321531,-76.49030698958053
Playground, 44.2556114844591,-76.60343723557418
SoccerField, 44.25401608409924,-76.5006899628854
ChildcareFacility, 44.229723410211946,-76.52566369707253
Kingston&AreaRecyclingCo, 44.26410225364073,-76.51353711334865
Queen'sUniversity, 44.223617292893096,-76.49871196308042
HealthCentre, 44.227666781064634,-76.5238803652415
Queen'sUniversity, 44.224016258933005,-76.49810577968752
Queen'sUniversity, 44.22664796841723,-76.4950843089615
Queen'sUniversity, 44.2237507821889,-76.49643068632687
TrailAccess, 44.27521046726284,-76.56404942136896
PickleballCourt, 44.25254207037434,-76.48352419745854
TrailAccess, 44.2791164951323,-76.56224129155459
Playground, 44.26677140680605,-76.48928416183534
Playground, 44.23557902374926,-76.5046115819251
Marina, 44.30520413626171,-76.25939617611103
Airport, 44.221879065582264,-76.59851265764217
SportsField, 44.22949374922989,-76.51499331191205
SplashPad, 44.237331038729074,-76.44838290196616
EducationFacility, 44.32859001443706,-76.87506832414087
BallDiamond, 44.242683263201585,-76.50998878465272
TrailAccess&Parking, 44.26234346416491,-76.49869488752404
Swingset, 44.25639957178773,-76.52451089827969
BallDiamond, 44.24238626182019,-76.48515950447087
SettlementServices, 44.24149435048361,-76.49011815099877
Parkette, 44.24019554311175,-76.46490278670368
Park, 44.234998505901345,-76.4531785646157
Beach, 44.21269843350542,-76.56736650152297
Park, 44.22875283911595,-76.52868943019469
Park, 44.23470807824627,-76.57550149762821
Church, 44.24918055068455,-76.55360591560257
Playground, 44.241381229040606,-76.55476914634444
Park, 44.23505299901836,-76.4797996101333
Parkette, 44.25586453521132,-76.5268161872217
Museum, 44.233887538029464,-76.4855705726678
EducationFacility, 44.216322290852055,-76.56944931461159
, 44.274283660066075,-76.58030772599398
BusinessPark, 44.27542121700246,-76.5615441047495
HistoricSite, 44.23569979869204,-76.48818954518272
Washroom, 44.22213818850619,-76.48899476083531
PicnicFacility, 44.22891378450396,-76.57821474359754
Quarry-Active, 44.40163828859278,-76.27580145990486
PicnicFacility, 44.2326038146752,-76.57314593908423
Playground, 44.23727834415017,-76.4906822324018
Playground, 44.25533945637662,-76.59606068886868
EnergyDistribution, 44.23293401679808,-76.50559207834434
EnergyDistribution, 44.248598024084686,-76.49296185141971
BallDiamond, 44.410224697644274,-76.28112381444284
Marina, 44.22871727625404,-76.48021465884956
FireStation, 44.258417037334766,-76.58535352726763
EducationFacility, 44.22988484152517,-76.52572629198886
PicnicFacility, 44.26694009350874,-76.48965541293391
PicnicFacility, 44.23767408973947,-76.60709472205924
PicnicFacility, 44.219656537403445,-76.5174510844692
PostOffice, 44.26601020539166,-76.49645866955467
PostOffice, 44.236884308556455,-76.58235877857001
PostOffice, 44.31886461871627,-76.50200497725778
PostOffice, 44.31909379792134,-76.54360808308464
PostOffice, 44.360254194197026,-76.33759791616251
Playground, 44.25741626654142,-76.57703102416413
EducationFacility, 44.27080652836799,-76.52282206180475
Park, 44.251320140721,-76.52688100195249
TrainStation, 44.25725138749713,-76.53670445206579
BoatRamp, 44.30507766153514,-76.26022168270667
EducationFacility, 44.26865384666947,-76.62097758710135
TrailAccess&Parking, 44.21776490124508,-76.51869511229289
Queen'sUniversity, 44.22635247491077,-76.49625952306518
TrailAccess, 44.26765958069185,-76.51025734724273
TrailAccess, 44.25676027827603,-76.49214266615976
PicnicFacility, 44.26615715188691,-76.48955377801126
Queen'sUniversity, 44.2241680134093,-76.49934275470996
PicnicFacility, 44.229737868365575,-76.48263384673183
PicnicFacility, 44.23721749513883,-76.61784636088086
DrinkFountain, 44.21685391128395,-76.53156247866325
PicnicFacility, 44.29240990580657,-76.30905791749859
PicnicFacility, 44.235775242862346,-76.59632313672766
TrailAccess, 44.27518042948874,-76.56539117858547
TrailAccess, 44.27516691715684,-76.56305066093809
PicnicFacility, 44.41091744339258,-76.28136590987751
PicnicFacility, 44.22864924511662,-76.58283254777766
RunningTrack, 44.239774616772046,-76.50012649643136
RunningTrack, 44.229430061634865,-76.46864247795577
Theatre, 44.2224560440611,-76.51947892384833
Town, 44.900040147626854,-76.25001538570336
Town, 44.239631516430755,-76.9882162885795
Town, 44.89704059044483,-76.02101485417505
Town, 44.91503989632037,-75.83801413296976
Town, 44.609041670274394,-76.12301858507159
Town, 44.575038236418244,-75.78501356520947
Town, 44.78804120235777,-75.38301864035185
OutdoorRink, 44.24481716424655,-76.50483011613197
OutdoorRink, 44.23471643097901,-76.51068301831798
PicnicFacility, 44.235423668814114,-76.59669744711749
Swingset, 44.2188252380725,-76.53110760330922
PicnicFacility, 44.23960073628295,-76.52373906900553
PicnicFacility, 44.241701505742625,-76.5214165107437
PicnicFacility, 44.291698544235196,-76.31009014996904
OutdoorRink, 44.22902568708197,-76.57866702006619
Queen'sUniversity, 44.22526081039637,-76.49768862991408
OutdoorRink, 44.267128363505435,-76.4895121100446
Queen'sUniversity, 44.227476480991946,-76.49378084093077
PlaceofWorship, 44.240454901543806,-76.48537309101376
Queen'sUniversity, 44.225525932755765,-76.4986442212515
Theatre, 44.23190231497669,-76.48645367376412
Park, 44.256733515649394,-76.4588493378192
Parkette, 44.2469128244522,-76.54737946634363
Park, 44.22805153666595,-76.5411193449995
PicnicFacility, 44.29381509666662,-76.31116663340951
PicnicFacility, 44.22885341349879,-76.57811213728505
Queen'sUniversity, 44.22750051894689,-76.4950444234436
Queen'sUniversity, 44.22800344245643,-76.49167087779372
PicnicFacility, 44.23586994407204,-76.48813687216987
PicnicFacility, 44.29228733385788,-76.31002621205093
PicnicFacility, 44.2453435701247,-76.40886903278813
BallDiamond, 44.3592834100368,-76.33419685581616
BallDiamond, 44.278786443621875,-76.54915182112255
Library, 44.25950649166554,-76.461236038975
GovernmentCentre, 44.259936075222825,-76.51535083500083
, 44.222157492837916,-76.49318707257979
TrailAccess, 44.27053578201989,-76.4387929894977
Hospital, 44.22369718618253,-76.49339524173797
TrailAccess, 44.27983699781497,-76.56439867608783
RadioStation, 44.232842297440946,-76.48617132727989
BasketballCourt, 44.23136712607995,-76.52028311853796
BasketballCourt, 44.22279477121786,-76.57916264751216
SoccerField, 44.252789399477976,-76.58348495918015
SoccerField, 44.22074626832094,-76.57017156636036
SoccerField, 44.251543573977465,-76.52206525609154
SoccerField, 44.247505503421,-76.59159252129606
SoccerField, 44.271676362733864,-76.43678916540121
SoccerField, 44.27145652738415,-76.57730389020055
SoccerField, 44.254862902468204,-76.45518437666509
EducationFacility, 44.23085682765545,-76.46795370928916
PlaceofWorship, 44.246967952444216,-76.57776155930918
Post-SecondaryEducation, 44.22346486023006,-76.52758596746632
EducationFacility, 44.237164006009486,-76.57644102777135
EducationFacility, 44.31937009090078,-76.54011068132746
, 44.252336886799746,-76.53712287454626
, 44.239388315745344,-76.55876514575147
Multi-UseCourt, 44.236159714343586,-76.45153569713631
, 44.280614327134955,-76.43912524835017
, 44.282569215771794,-76.566346171626
SoccerField, 44.265681783030224,-76.48261230774855
CellAntenna, 44.260150614851774,-76.5090670287164
Gallery, 44.23192230178762,-76.4857745649693
Gallery, 44.23255923416834,-76.48983232516716
RMC, 44.23553533786676,-76.46589424028677
PicnicFacility, 44.235371580523946,-76.52894890002351
SecondarySchool, 44.253773823572814,-76.5024743119847
Queen'sUniversity, 44.230019007748766,-76.49766741192859
ShoppingCentre, 44.25632479318909,-76.571723255348
Marina, 44.21831816883548,-76.51710332182
Marina, 44.23622952542202,-76.48070583273532
Playground, 44.30261174109596,-76.33126103140731
Marina, 44.236793756441045,-76.48010788789075
Park, 44.22578106466523,-76.48359095557605
Park, 44.30692008121051,-76.46198161523138
Park, 44.24795199567234,-76.50489770059933
BusTransferStation, 44.24200801277907,-76.51682812093522
Park, 44.27848609079599,-76.32770163429235
Park, 44.28160951042485,-76.33085509938888
Park, 44.23148327783983,-76.53048778843431
Park, 44.242099979195196,-76.52445321028209
Park, 44.2331161074237,-76.49896582101356
FerryTerminal, 44.277517476383665,-76.32721733673775
FerryDock, 44.19446569545536,-76.440786019035
BallDiamond, 44.21835512726343,-76.51288494440593
Village, 44.13281935039861,-76.87542395407023
Village, 44.33880971478718,-77.0419979971096
Village, 44.380701070453604,-77.06342698692598
Village, 44.952041177367946,-76.32801648527811
Village, 44.19808116222292,-76.75097918168278
Village, 44.68652432166673,-77.01440371273908
Village, 44.67802010313707,-76.6432595159083
Village, 44.38718440933608,-76.773425695855
Village, 44.446851454840335,-76.51498846329683
Village, 44.168822864243374,-76.7003397947429
Village, 44.30286100248737,-76.98056982344816
PlaceofWorship, 44.23393425159671,-76.4881019709105
Playground, 44.24896022754939,-76.583817427417
ChildcareFacility, 44.23146447479152,-76.51941183007146
Queen'sUniversity, 44.228098705527984,-76.49264707597668
Marina, 44.222555902559776,-76.48649275348413
ParkingLot, 44.23229618308941,-76.48303855535056
Queen'sUniversity, 44.22420509986714,-76.49745998803321
HistoricSite, 44.22997948561032,-76.46057148256295
PlaceofWorship, 44.233147012162505,-76.48474558080157
BusStation, 44.26008112245617,-76.50601000164613
PlaceofWorship, 44.229257993922865,-76.49054981913294
Monument, 44.225029837162964,-76.48991099142316
Park, 44.25076574902805,-76.42256986548266
Park, 44.264069095561986,-76.45336920096825
Park, 44.24514752287748,-76.5054320195704
Park, 44.310231468561966,-76.52280901090295
Park, 44.26024218826537,-76.45602670821553
SwimmingPool, 44.22937298082639,-76.49420032106597
ChildcareFacility, 44.235226970518205,-76.52995709147315
ChildcareFacility, 44.26527681183916,-76.44778423821785
ChildcareFacility, 44.23877059798876,-76.52088478887303
Playground, 44.2645512504173,-76.58070431608336
LongTermCare, 44.25039374303713,-76.55226364127469
Park, 44.229793372994465,-76.48261228910813
Playground, 44.24753815328761,-76.59320646802686
Playground, 44.25545820174378,-76.455270211561
Monument, 44.22221375894143,-76.49868872881963
ParkingLot, 44.23570299719623,-76.48040434660385
PicnicFacility, 44.22422836493019,-76.48493063743787
Playground, 44.41054432545157,-76.28173174889939
Playground, 44.29166652029929,-76.31058729679098
Playground, 44.228521848913005,-76.58289967421047
Playground, 44.25388508185567,-76.49855826714881
ParkingLot, 44.23950373472271,-76.4826505732675
EmergencyResponseFacility, 44.25100170518994,-76.49539740984163
EducationFacility, 44.23438912964674,-76.5235344209699
EducationFacility, 44.238352847682975,-76.52037311777086
FireStation, 44.302701971713034,-76.33015614061472
Park, 44.22417378042694,-76.48500533636869
Museum, 44.230946546649825,-76.45961922949273
PlaceofWorship, 44.220503031586915,-76.5209755488343
PlaceofWorship, 44.2450414414839,-76.49471678962287
Cemetery, 44.260077561835686,-76.54150265139177
EnergyDistribution, 44.24079271775924,-76.43782487451281
Queen'sUniversity, 44.22688696791067,-76.4969191796989
Queen'sUniversity, 44.22686832387837,-76.49617091144229
Queen'sUniversity, 44.22370927821786,-76.49600444733221
Queen'sUniversity, 44.224295055926554,-76.51537178873741
BoatRamp, 44.22386352234673,-76.48555839071447
BoatRamp, 44.23696047329106,-76.47862197341158
, 44.22397949533881,-76.52229475798703
PostOffice, 44.23403811797756,-76.49373173296524
Queen'sUniversity, 44.2253536005921,-76.49690127265876
ParkingLot, 44.23259387084004,-76.48478303117938
Parkette, 44.26183247064015,-76.54888543402453
ChildcareFacility, 44.24903684112939,-76.59376301046456
Cemetery, 44.32573933243064,-76.5049535107699
Cemetery, 44.4104389129477,-76.27261173415746
Queen'sUniversity, 44.2267417058745,-76.49434641916508
ChildcareFacility, 44.25915815783638,-76.58673803671543
PicnicFacility, 44.23632018578476,-76.48807668931705
ChildcareFacility, 44.234953653527825,-76.51655407961348
Queen'sUniversity, 44.22955493563688,-76.4959032227558
Queen'sUniversity, 44.22470331318781,-76.49607999419727
PlaceofWorship, 44.26206513198771,-76.58943653753876
BoatRamp, 44.229067363212884,-76.46638663508227
Park, 44.234600499408344,-76.51053743415898
ChildcareFacility, 44.26535115314659,-76.48205237510356
Park, 44.2566155495835,-76.38310555303376
Park, 44.23293143785684,-76.51900959012023
Monument, 44.22258141035273,-76.49819189034064
Multi-UseCourt, 44.23014151958559,-76.50706907541999
Cemetery, 44.261450142456646,-76.5443244922222
Playground, 44.25270300708008,-76.55226650779254
BallDiamond, 44.359604006236744,-76.35035707983316
Monument, 44.22406958901602,-76.48433822141685
RadioStation, 44.24374756251751,-76.51337752152656
DrivingRange, 44.272993017165504,-76.36490515671707
ChangeRoom, 44.23367563628471,-76.49852455350775
PoliceStation, 44.259151094095806,-76.5679280435776
Gallery, 44.23117882491653,-76.48278333085253
BoatRamp, 44.26308163469805,-76.37670299068648
BoatRamp, 44.23931898857675,-76.61266759188295
CellAntenna, 44.22347241704593,-76.52691723785992
CellAntenna, 44.229392179792235,-76.48108172087903
TennisCourt, 44.25449132786894,-76.45803745045347
AthleticCentre, 44.237920973647014,-76.46566580336017
EducationFacility, 44.255926468153625,-76.59648154511467
Monument, 44.22976424932638,-76.47999598660603
HistoricSite, 44.23367619425421,-76.47900662381754
BallDiamond, 44.24428322148308,-76.58521940634611
